opera_title	 opera_description	 date	 role	 artist	 url
SATYAGRAHA	No info	October, 02 2016	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2016&month=10
BORIS GODUNOV	No info	October, 06 2016	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2016&month=10
THE TSAR’S BRIDE	No info	October, 08 2016	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2016&month=10
MADAMA BUTTERFLY 	No info	October, 14 2016	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2016&month=10
THE QUEEN OF SPADES 	No info	October, 15 2016	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2016&month=10
DER FLIEGENDE HOLLäNDER	No info	October, 18 2016	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2016&month=10
EUGENE ONEGIN	No info	October, 20 2016	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2016&month=10
OTELLO	No info	October, 25 2016	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2016&month=10
CARMEN	No info	October, 29 2016	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2016&month=10
THE QUEEN OF SPADES 	No info	November, 01 2016	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2016&month=11
LA TRAVIATA 	No info	November, 08 2016	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2016&month=11
THE TSAR’S BRIDE	No info	November, 10 2016	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2016&month=11
PRINCE IGOR 	No info	November, 12 2016	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2016&month=11
MOROZKO	No info	November, 13 2016	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2016&month=11
CARMEN	No info	November, 20 2016	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2016&month=11
OTELLO	No info	November, 22 2016	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2016&month=11
EUGENE ONEGIN	No info	November, 25 2016	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2016&month=11
CARMEN	No info	November, 26 2016	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2016&month=11
CARMEN	No info	November, 27 2016	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2016&month=11
DER FLIEGENDE HOLLäNDER	No info	November, 29 2016	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2016&month=11
DER FLIEGENDE HOLLäNDER	No info	December, 13 2016	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2016&month=12
CARMEN	No info	December, 15 2016	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2016&month=12
CARMEN	No info	December, 17 2016	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2016&month=12
THE TSAR’S BRIDE	No info	December, 18 2016	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2016&month=12
MOROZKO	No info	December, 27 2016	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2016&month=12
LA TRAVIATA 	No info	December, 27 2016	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2016&month=12
MOROZKO	No info	December, 29 2016	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2016&month=12
MOROZKO	No info	January, 02 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=1
CARMEN	No info	January, 02 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=1
EUGENE ONEGIN	No info	January, 03 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=1
CARMEN	No info	January, 04 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=1
LA TRAVIATA 	No info	January, 06 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=1
EUGENE ONEGIN	No info	January, 13 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=1
SATYAGRAHA	No info	January, 14 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=1
MOROZKO	No info	January, 15 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=1
MOROZKO	No info	January, 15 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=1
OTELLO	No info	January, 17 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=1
DER FLIEGENDE HOLLäNDER	No info	January, 20 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=1
MADAMA BUTTERFLY 	No info	January, 28 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=1
CARMEN	No info	February, 02 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=2
CARMEN	No info	February, 03 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=2
THE TSAR’S BRIDE	No info	February, 05 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=2
LA TRAVIATA 	No info	February, 09 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=2
LA BOHEME 	No info	February, 10 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=2
LA TRAVIATA 	No info	February, 21 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=2
EUGENE ONEGIN	No info	February, 25 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=2
OTELLO	No info	February, 28 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=2
CARMEN	No info	March, 02 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=3
THE QUEEN OF SPADES 	No info	March, 05 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=3
THE TSAR’S BRIDE	No info	March, 07 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=3
MADAMA BUTTERFLY 	No info	March, 09 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=3
EUGENE ONEGIN	No info	March, 14 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=3
LA TRAVIATA 	No info	March, 15 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=3
TSVETODELIKA	No info	March, 16 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=3
TSVETODELIKA	No info	March, 17 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=3
CARMEN	No info	March, 18 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=3
SATYAGRAHA	No info	March, 21 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=3
LA BOHEME 	No info	March, 23 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=3
OTELLO	No info	March, 28 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=3
EUGENE ONEGIN	No info	March, 30 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=3
MADAMA BUTTERFLY 	No info	April, 01 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=4
LA TRAVIATA 	No info	April, 02 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=4
THE TSAR’S BRIDE	No info	April, 12 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=4
CARMEN	No info	April, 13 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=4
EUGENE ONEGIN	No info	April, 14 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=4
LA BOHEME 	No info	April, 15 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=4
SATYAGRAHA	No info	April, 18 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=4
THE QUEEN OF SPADES 	No info	April, 20 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=4
LE COMTE ORY	No info	April, 22 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=4
BORIS GODUNOV	No info	April, 25 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=4
THE QUEEN OF SPADES 	No info	April, 29 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=4
LA BOHEME 	No info	May, 02 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=5
THE TSAR’S BRIDE	No info	May, 05 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=5
EUGENE ONEGIN	No info	May, 24 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=5
CARMEN	No info	May, 26 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=5
DER FLIEGENDE HOLLäNDER	No info	May, 27 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=5
SATYAGRAHA	No info	June, 01 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=6
EUGENE ONEGIN	No info	June, 03 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=6
LE COMTE ORY	No info	June, 06 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=6
TSVETODELIKA	No info	June, 07 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=6
OTELLO	No info	June, 08 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=6
PRINCE IGOR 	No info	June, 10 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=6
DER FLIEGENDE HOLLäNDER	No info	June, 15 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=6
CARMEN	No info	June, 17 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=6
CARMEN	No info	June, 20 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=6
EUGENE ONEGIN	No info	June, 21 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=6
LA TRAVIATA 	No info	June, 24 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=6
THE TSAR’S BRIDE	No info	June, 27 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=6
MADAMA BUTTERFLY 	No info	June, 29 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=6
DER FLIEGENDE HOLLäNDER	No info	September, 19 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=9
CARMEN	No info	September, 21 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=9
LA TRAVIATA 	No info	September, 26 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=9
LA BOHEME 	No info	September, 29 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=9
LA TRAVIATA 	No info	October, 05 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=10
SATYAGRAHA	No info	October, 06 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=10
THE QUEEN OF SPADES 	No info	October, 12 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=10
CARMEN	No info	October, 17 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=10
TSVETODELIKA	No info	October, 19 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=10
THE TSAR’S BRIDE	No info	October, 20 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=10
PRINCE IGOR 	No info	October, 21 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=10
LE COMTE ORY	No info	October, 24 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=10
EUGENE ONEGIN	No info	October, 26 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=10
EUGENE ONEGIN	No info	November, 04 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=11
LA TRAVIATA 	No info	November, 11 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=11
SATYAGRAHA	No info	November, 16 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=11
CARMEN	No info	November, 18 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=11
LE COMTE ORY	No info	November, 21 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=11
THE TSAR’S BRIDE	No info	November, 25 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=11
DER FLIEGENDE HOLLäNDER	No info	November, 28 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=11
CARMEN	No info	December, 02 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=12
PRINCE IGOR 	No info	December, 09 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=12
DER FLIEGENDE HOLLäNDER	No info	December, 12 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=12
MOROZKO	No info	December, 26 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=12
THE TSAR’S BRIDE	No info	December, 28 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=12
MOROZKO	No info	December, 29 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=12
LA TRAVIATA 	No info	December, 29 2017	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2017&month=12
MOROZKO	No info	January, 02 2018	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2018&month=1
CARMEN	No info	January, 02 2018	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2018&month=1
MOROZKO	No info	January, 04 2018	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2018&month=1
THE TSAR’S BRIDE	No info	January, 12 2018	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2018&month=1
LA TRAVIATA 	No info	January, 13 2018	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2018&month=1
SATYAGRAHA	No info	January, 16 2018	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2018&month=1
DER FLIEGENDE HOLLäNDER	No info	January, 23 2018	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2018&month=1
MOROZKO	No info	January, 28 2018	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2018&month=1
CARMEN	No info	January, 30 2018	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2018&month=1
LE COMTE ORY	No info	February, 03 2018	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2018&month=2
CARMEN	No info	February, 06 2018	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2018&month=2
LA BOHEME 	No info	February, 08 2018	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2018&month=2
MADAMA BUTTERFLY 	No info	February, 13 2018	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2018&month=2
LA TRAVIATA 	No info	February, 14 2018	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2018&month=2
EUGENE ONEGIN	No info	February, 16 2018	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2018&month=2
THE TSAR’S BRIDE	No info	February, 17 2018	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2018&month=2
THE TSAR’S BRIDE	No info	March, 03 2018	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2018&month=3
THE QUEEN OF SPADES 	No info	March, 07 2018	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2018&month=3
SATYAGRAHA	No info	March, 20 2018	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2018&month=3
EUGENE ONEGIN	No info	March, 25 2018	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2018&month=3
CARMEN	No info	March, 29 2018	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2018&month=3
EUGENE ONEGIN	No info	April, 01 2018	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2018&month=4
LA BOHEME 	No info	April, 04 2018	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2018&month=4
THE TSAR’S BRIDE	No info	April, 07 2018	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2018&month=4
MADAMA BUTTERFLY 	No info	April, 14 2018	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2018&month=4
LE COMTE ORY	No info	April, 24 2018	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2018&month=4
EUGENE ONEGIN	No info	April, 26 2018	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2018&month=4
PRINCE IGOR 	No info	April, 29 2018	No info	No info	http://www.uralopera.ru/en/playbill.php/?param=month&year=2018&month=4
