opera_title	 opera_description	 date	 role	 artist	 url
Die Fledermaus	No info	2016-07-17	Adele, Rosalinde's maid	Karolina Shapovalova	http://www.spbopera.ru/en/afisha/2016-07/359-letuchaya-mysh
Die Fledermaus	No info	2016-07-17	Alfred	Vladislav Mazankin	http://www.spbopera.ru/en/afisha/2016-07/359-letuchaya-mysh
Die Fledermaus	No info	2016-07-17	Dr Falke, theatre director	Dmitry Udi	http://www.spbopera.ru/en/afisha/2016-07/359-letuchaya-mysh
Die Fledermaus	No info	2016-07-17	Dr Blind, a lawyer	Denis Akhmetshin	http://www.spbopera.ru/en/afisha/2016-07/359-letuchaya-mysh
Die Fledermaus	No info	2016-07-17	Prince Orlofsky	Egor Chubakov	http://www.spbopera.ru/en/afisha/2016-07/359-letuchaya-mysh
Die Fledermaus	No info	2016-07-17	Frank, a prison governor	Evgenij Bayev	http://www.spbopera.ru/en/afisha/2016-07/359-letuchaya-mysh
Die Fledermaus	No info	2016-07-17	The duty of prison	Yuri Borshchev	http://www.spbopera.ru/en/afisha/2016-07/359-letuchaya-mysh
Die Fledermaus	No info	2016-07-17	The assistant on duty	Dmitry Udi	http://www.spbopera.ru/en/afisha/2016-07/359-letuchaya-mysh
Die Fledermaus	No info	2016-07-17	Forester	Anton Morozov	http://www.spbopera.ru/en/afisha/2016-07/359-letuchaya-mysh
Die Fledermaus	No info	2016-07-17	The Thunderer		http://www.spbopera.ru/en/afisha/2016-07/359-letuchaya-mysh
Eugene Onegin	No info	2016-07-20	Onegin	Kirill Zharovin	http://www.spbopera.ru/en/afisha/2016-07/360-evgenij-onegin
Eugene Onegin	No info	2016-07-20	Tatyana	Tatiana Kalchenko	http://www.spbopera.ru/en/afisha/2016-07/360-evgenij-onegin
Eugene Onegin	No info	2016-07-20	Olga	Natalya Kochubey	http://www.spbopera.ru/en/afisha/2016-07/360-evgenij-onegin
Eugene Onegin	No info	2016-07-20	Lensky	Sergey Aleshchenko	http://www.spbopera.ru/en/afisha/2016-07/360-evgenij-onegin
Eugene Onegin	No info	2016-07-20	Larina	Izabella Bazina	http://www.spbopera.ru/en/afisha/2016-07/360-evgenij-onegin
Eugene Onegin	No info	2016-07-20	Filippyevna, nurse	Elena Yeremeyeva	http://www.spbopera.ru/en/afisha/2016-07/360-evgenij-onegin
Eugene Onegin	No info	2016-07-20	Trike	Oleg Mitsov	http://www.spbopera.ru/en/afisha/2016-07/360-evgenij-onegin
Eugene Onegin	No info	2016-07-20	Gremin		http://www.spbopera.ru/en/afisha/2016-07/360-evgenij-onegin
Eugene Onegin	No info	2016-07-20	Zaretsky	Anton Morozov	http://www.spbopera.ru/en/afisha/2016-07/360-evgenij-onegin
World classic masterpieces	No info	2016-07-21	No info	No info	http://www.spbopera.ru/en/afisha/2016-07/361-shedevry-mirovoj-klassiki
All about love	No info	2016-07-22	No info	No info	http://www.spbopera.ru/en/afisha/2016-07/384-vse-o-lyubvi
The music of love	No info	2016-07-23	No info	No info	http://www.spbopera.ru/en/afisha/2016-07/385-muzyka-lyubvi-
Vienna Melodies	No info	2016-07-24	No info	No info	http://www.spbopera.ru/en/afisha/2016-07/363-venskie-melodii
Eugene Onegin	No info	2016-09-10	Onegin	Kirill Zharovin	http://www.spbopera.ru/en/afisha/2016-09/370-evgenij-onegin
Eugene Onegin	No info	2016-09-10	Tatyana	Sofia Nekrasova	http://www.spbopera.ru/en/afisha/2016-09/370-evgenij-onegin
Eugene Onegin	No info	2016-09-10	Olga	Larisa Pominova	http://www.spbopera.ru/en/afisha/2016-09/370-evgenij-onegin
Eugene Onegin	No info	2016-09-10	Lensky	Sergey Aleshchenko	http://www.spbopera.ru/en/afisha/2016-09/370-evgenij-onegin
Eugene Onegin	No info	2016-09-10	Larina	Natalya Kochubey	http://www.spbopera.ru/en/afisha/2016-09/370-evgenij-onegin
Eugene Onegin	No info	2016-09-10	Filippyevna, nurse	Elena Yeremeyeva	http://www.spbopera.ru/en/afisha/2016-09/370-evgenij-onegin
Eugene Onegin	No info	2016-09-10	Trike	Denis Akhmetshin	http://www.spbopera.ru/en/afisha/2016-09/370-evgenij-onegin
Eugene Onegin	No info	2016-09-10	Gremin		http://www.spbopera.ru/en/afisha/2016-09/370-evgenij-onegin
Eugene Onegin	No info	2016-09-10	Zaretsky	Efim Rastorguyev	http://www.spbopera.ru/en/afisha/2016-09/370-evgenij-onegin
La traviata	No info	2016-09-11	Violetta Valéry	Anastasia Bogoslavskaya	http://www.spbopera.ru/en/afisha/2016-09/371-traviata
La traviata	No info	2016-09-11	Alfredo Germont	Vladislav Mazankin	http://www.spbopera.ru/en/afisha/2016-09/371-traviata
La traviata	No info	2016-09-11	Giorgio Germont, his father	Alexey Pashiev	http://www.spbopera.ru/en/afisha/2016-09/371-traviata
La traviata	No info	2016-09-11	Flora Bervoix	Anna Buslidze	http://www.spbopera.ru/en/afisha/2016-09/371-traviata
La traviata	No info	2016-09-11	Gastone de Letorières	Leonty Salienski	http://www.spbopera.ru/en/afisha/2016-09/371-traviata
La traviata	No info	2016-09-11	Baron Douphol	Yadgarbek Yuldashev	http://www.spbopera.ru/en/afisha/2016-09/371-traviata
La traviata	No info	2016-09-11	Marquis d’Obigny	Evgenij Bayev	http://www.spbopera.ru/en/afisha/2016-09/371-traviata
La traviata	No info	2016-09-11	Doctor Grenvil	Alexander Borodin	http://www.spbopera.ru/en/afisha/2016-09/371-traviata
La traviata	No info	2016-09-11	Annina	Natalya Pleshkova	http://www.spbopera.ru/en/afisha/2016-09/371-traviata
Die Fledermaus	No info	2016-09-14	Gabriel von Eisenstein	Vsevolod Kalmykov	http://www.spbopera.ru/en/afisha/2016-09/372-letuchaya-mysh
Die Fledermaus	No info	2016-09-14	Rosalinde, Eisenstein's wife	Elena Tikhonova	http://www.spbopera.ru/en/afisha/2016-09/372-letuchaya-mysh
Die Fledermaus	No info	2016-09-14	Adele, Rosalinde's maid	Svetlana Arzumanova	http://www.spbopera.ru/en/afisha/2016-09/372-letuchaya-mysh
Die Fledermaus	No info	2016-09-14	Alfred		http://www.spbopera.ru/en/afisha/2016-09/372-letuchaya-mysh
Die Fledermaus	No info	2016-09-14	Dr Falke, theatre director	Dmitry Udi	http://www.spbopera.ru/en/afisha/2016-09/372-letuchaya-mysh
Die Fledermaus	No info	2016-09-14	Dr Blind, a lawyer	Evgeny Nagovitsin	http://www.spbopera.ru/en/afisha/2016-09/372-letuchaya-mysh
Die Fledermaus	No info	2016-09-14	Prince Orlofsky	Egor Chubakov	http://www.spbopera.ru/en/afisha/2016-09/372-letuchaya-mysh
Die Fledermaus	No info	2016-09-14	Frank, a prison governor	Victor Aleshkov	http://www.spbopera.ru/en/afisha/2016-09/372-letuchaya-mysh
Die Fledermaus	No info	2016-09-14	The duty of prison	Yuri Borshchev	http://www.spbopera.ru/en/afisha/2016-09/372-letuchaya-mysh
Viva Mozart!	No info	2016-09-16	No info	No info	http://www.spbopera.ru/en/afisha/2016-09/373-Viva-motsart
Les pêcheurs de perles	No info	2016-09-17	Nadir	Vladislav Mazankin	http://www.spbopera.ru/en/afisha/2016-09/374-iskateli-zhemchuga
Les pêcheurs de perles	No info	2016-09-17	Leila	Evgenya Kravchenko	http://www.spbopera.ru/en/afisha/2016-09/374-iskateli-zhemchuga
Les pêcheurs de perles	No info	2016-09-17	Zurga	Kirill Zharovin	http://www.spbopera.ru/en/afisha/2016-09/374-iskateli-zhemchuga
Les pêcheurs de perles	No info	2016-09-17	Nourabad	Anton Morozov	http://www.spbopera.ru/en/afisha/2016-09/374-iskateli-zhemchuga
The Stars of the St. Petersburg Chamber Opera. Valentina Fedenyova (soprano) and the soloists of the Theatre	No info	2016-09-18	No info	No info	http://www.spbopera.ru/en/afisha/2016-09/381-zvezdy-sankt-peterburg-opery-valentina-fedeneva-soprano-i-vedushchie-solisty-teatra
Lucia di Lammermoor	No info	2016-09-21	Lord Enrico Ashton	Egor Chubakov	http://www.spbopera.ru/en/afisha/2016-09/375-lyuchiya-di-lammermur
Lucia di Lammermoor	No info	2016-09-21	Lucia, his sister	Olesya Gordeyeva	http://www.spbopera.ru/en/afisha/2016-09/375-lyuchiya-di-lammermur
Lucia di Lammermoor	No info	2016-09-21	Sir Edgardo di Ravenswood		http://www.spbopera.ru/en/afisha/2016-09/375-lyuchiya-di-lammermur
Lucia di Lammermoor	No info	2016-09-21	Lord Arturo Bucklaw, Lucia's bridegroom	Denis Akhmetshin	http://www.spbopera.ru/en/afisha/2016-09/375-lyuchiya-di-lammermur
Lucia di Lammermoor	No info	2016-09-21	Raimondo Bidebent, a Calvinist chaplain	Vladimir Felyauer	http://www.spbopera.ru/en/afisha/2016-09/375-lyuchiya-di-lammermur
Lucia di Lammermoor	No info	2016-09-21	Alisa, Lucia’s handmaid	Natalya Kochubey	http://www.spbopera.ru/en/afisha/2016-09/375-lyuchiya-di-lammermur
Lucia di Lammermoor	No info	2016-09-21	Normanno, huntsman; a retainer of Enrico	Leonty Salienski	http://www.spbopera.ru/en/afisha/2016-09/375-lyuchiya-di-lammermur
World classic masterpieces	No info	2016-09-23	No info	No info	http://www.spbopera.ru/en/afisha/2016-09/376-shedevry-mirovoj-klassiki
La bohème	No info	2016-09-24	Rodolfo, a poet	Evgeny Nagovitsin	http://www.spbopera.ru/en/afisha/2016-09/377-bogema
La bohème	No info	2016-09-24	Marcello, a painter	Alexey Pashiev	http://www.spbopera.ru/en/afisha/2016-09/377-bogema
La bohème	No info	2016-09-24	Schaunard, a musician	Efim Rastorguyev	http://www.spbopera.ru/en/afisha/2016-09/377-bogema
La bohème	No info	2016-09-24	Colline, a philosopher	Alexander Borodin	http://www.spbopera.ru/en/afisha/2016-09/377-bogema
La bohème	No info	2016-09-24	Mimì	Sofia Nekrasova	http://www.spbopera.ru/en/afisha/2016-09/377-bogema
La bohème	No info	2016-09-24	Musetta	Anastasia Bogoslavskaya	http://www.spbopera.ru/en/afisha/2016-09/377-bogema
La bohème	No info	2016-09-24	Benoît, a landlord	Alexander Borodin	http://www.spbopera.ru/en/afisha/2016-09/377-bogema
La bohème	No info	2016-09-24	Alcindoro, Musetta’s admirer		http://www.spbopera.ru/en/afisha/2016-09/377-bogema
Viva Strauss!	No info	2016-09-25	No info	No info	http://www.spbopera.ru/en/afisha/2016-09/378-Viva-shtraus
Cavalleria rusticana	No info	2016-09-28	Turiddu, a young villager	Evgeny Nagovitsin	http://www.spbopera.ru/en/afisha/2016-09/379-selskaya-chest
Cavalleria rusticana	No info	2016-09-28	Santuzza, a peasant girl	Elena Tikhonova	http://www.spbopera.ru/en/afisha/2016-09/379-selskaya-chest
Cavalleria rusticana	No info	2016-09-28	Lucia, Turiddu’s mother	Elena Yeremeyeva	http://www.spbopera.ru/en/afisha/2016-09/379-selskaya-chest
Cavalleria rusticana	No info	2016-09-28	Alfio, a carter	Yadgarbek Yuldashev	http://www.spbopera.ru/en/afisha/2016-09/379-selskaya-chest
Cavalleria rusticana	No info	2016-09-28	Lola, his wife	Natalya Kochubey	http://www.spbopera.ru/en/afisha/2016-09/379-selskaya-chest
Cavalleria rusticana	No info	2016-09-28	Pastor	Efim Rastorguyev	http://www.spbopera.ru/en/afisha/2016-09/379-selskaya-chest
L'elisir d'amore	No info	2016-09-30	Nemorino		http://www.spbopera.ru/en/afisha/2016-09/380-lyubovnyj-napitok
L'elisir d'amore	No info	2016-09-30	Adina	Karolina Shapovalova	http://www.spbopera.ru/en/afisha/2016-09/380-lyubovnyj-napitok
L'elisir d'amore	No info	2016-09-30	Belcore	Dmitry Udi	http://www.spbopera.ru/en/afisha/2016-09/380-lyubovnyj-napitok
L'elisir d'amore	No info	2016-09-30	Dulcamara	Yuri Borshchev	http://www.spbopera.ru/en/afisha/2016-09/380-lyubovnyj-napitok
L'elisir d'amore	No info	2016-09-30	Giannetta	Sofia Nekrasova	http://www.spbopera.ru/en/afisha/2016-09/380-lyubovnyj-napitok
Oh, operetta, operetta!	No info	2016-10-1	No info	No info	http://www.spbopera.ru/en/afisha/2016-10/420-ah-operetta-operetta
Il barbiere di Siviglia	No info	2016-10-2	Figaro, barber	Yadgarbek Yuldashev	http://www.spbopera.ru/en/afisha/2016-10/386-sevilskij-tsiryulnik
Il barbiere di Siviglia	No info	2016-10-2	Count Almaviva		http://www.spbopera.ru/en/afisha/2016-10/386-sevilskij-tsiryulnik
Il barbiere di Siviglia	No info	2016-10-2	Rosina, rich pupil in Bartolo’s house	Svetlana Arzumanova	http://www.spbopera.ru/en/afisha/2016-10/386-sevilskij-tsiryulnik
Il barbiere di Siviglia	No info	2016-10-2	Bartolo, doctor of medicine, Rosina’s guardian	Anton Morozov	http://www.spbopera.ru/en/afisha/2016-10/386-sevilskij-tsiryulnik
Il barbiere di Siviglia	No info	2016-10-2	Basilio, music teacher		http://www.spbopera.ru/en/afisha/2016-10/386-sevilskij-tsiryulnik
Il barbiere di Siviglia	No info	2016-10-2	Fiorello, Almaviva’s servant	Egor Chubakov	http://www.spbopera.ru/en/afisha/2016-10/386-sevilskij-tsiryulnik
Il barbiere di Siviglia	No info	2016-10-2	Bertha, governess in Bartolo’s house	Natalya Pleshkova	http://www.spbopera.ru/en/afisha/2016-10/386-sevilskij-tsiryulnik
Il barbiere di Siviglia	No info	2016-10-2	Ambrogio, Bartolo’s servant	Denis Akhmetshin	http://www.spbopera.ru/en/afisha/2016-10/386-sevilskij-tsiryulnik
Boris Godunov	No info	2016-10-5	Boris Godunov	Yuri Borshchev	http://www.spbopera.ru/en/afisha/2016-10/387-boris-godunov
Boris Godunov	No info	2016-10-5	Fyodor, Boris’ son	Evdokia Malevskaya	http://www.spbopera.ru/en/afisha/2016-10/387-boris-godunov
Boris Godunov	No info	2016-10-5	Xenia, Boris's daughter	Elena Tikhonova	http://www.spbopera.ru/en/afisha/2016-10/387-boris-godunov
Boris Godunov	No info	2016-10-5	Xenia’s nurse	Natalya Kochubey	http://www.spbopera.ru/en/afisha/2016-10/387-boris-godunov
Boris Godunov	No info	2016-10-5	Prince Vasily Ivanovich Shuisky	Sergey Aleshchenko	http://www.spbopera.ru/en/afisha/2016-10/387-boris-godunov
Boris Godunov	No info	2016-10-5	Andrei Shchelkalov, a scribe of the Boyar’s Council	Yadgarbek Yuldashev	http://www.spbopera.ru/en/afisha/2016-10/387-boris-godunov
Boris Godunov	No info	2016-10-5	Pimen, a chronicler and hermit	Vladimir Felyauer	http://www.spbopera.ru/en/afisha/2016-10/387-boris-godunov
Boris Godunov	No info	2016-10-5	The Pretender, going by the name of Grigory	Vsevolod Kalmykov	http://www.spbopera.ru/en/afisha/2016-10/387-boris-godunov
Boris Godunov	No info	2016-10-5	Marina Mnishek, daughter of the Commander Sandomir	Larisa Pominova	http://www.spbopera.ru/en/afisha/2016-10/387-boris-godunov
Boris Godunov	No info	2016-10-5	Varlaam, a wanderer	Efim Rastorguyev	http://www.spbopera.ru/en/afisha/2016-10/387-boris-godunov
Boris Godunov	No info	2016-10-5	Misail, a wanderer	Denis Akhmetshin	http://www.spbopera.ru/en/afisha/2016-10/387-boris-godunov
Boris Godunov	No info	2016-10-5	The Innkeeper	Izabella Bazina	http://www.spbopera.ru/en/afisha/2016-10/387-boris-godunov
Boris Godunov	No info	2016-10-5	The Simpleton	Evgeny Nagovitsin	http://www.spbopera.ru/en/afisha/2016-10/387-boris-godunov
Boris Godunov	No info	2016-10-5	Nikitich		http://www.spbopera.ru/en/afisha/2016-10/387-boris-godunov
Boris Godunov	No info	2016-10-5	Mityukha	Vasily Mikhutin	http://www.spbopera.ru/en/afisha/2016-10/387-boris-godunov
Pagliacci	No info	2016-10-7	Canio, head of the troupe	Victor Aleshkov	http://www.spbopera.ru/en/afisha/2016-10/388-payatsy
Pagliacci	No info	2016-10-7	Nedda, Canio's wife in love with Silvio	Evgenia Muraviova	http://www.spbopera.ru/en/afisha/2016-10/388-payatsy
Pagliacci	No info	2016-10-7	Тonio	Vasily Mikhutin	http://www.spbopera.ru/en/afisha/2016-10/388-payatsy
Pagliacci	No info	2016-10-7	Silvio, Nedda’s lover	Egor Chubakov	http://www.spbopera.ru/en/afisha/2016-10/388-payatsy
Pagliacci	No info	2016-10-7	Beppe, the actor		http://www.spbopera.ru/en/afisha/2016-10/388-payatsy
The familiar melodies of Italy	No info	2016-10-8	No info	No info	http://www.spbopera.ru/en/afisha/2016-10/421-znakomye-melodii-italii
Rigoletto	No info	2016-10-9	Duke of Mantua	Vladislav Mazankin	http://www.spbopera.ru/en/afisha/2016-10/389-rigoletto
Rigoletto	No info	2016-10-9	Rigoletto, the Duke's jester	Kirill Zharovin	http://www.spbopera.ru/en/afisha/2016-10/389-rigoletto
Rigoletto	No info	2016-10-9	Gilda, his daughter	Olesya Gordeyeva	http://www.spbopera.ru/en/afisha/2016-10/389-rigoletto
Rigoletto	No info	2016-10-9	Sparafucile, an assassin		http://www.spbopera.ru/en/afisha/2016-10/389-rigoletto
Rigoletto	No info	2016-10-9	Maddalena, his sister	Larisa Pominova	http://www.spbopera.ru/en/afisha/2016-10/389-rigoletto
Rigoletto	No info	2016-10-9	Giovanna, Gilda's Nurse	Anna Buslidze	http://www.spbopera.ru/en/afisha/2016-10/389-rigoletto
Rigoletto	No info	2016-10-9	Matteo Borsa, a courtier	Denis Akhmetshin	http://www.spbopera.ru/en/afisha/2016-10/389-rigoletto
Rigoletto	No info	2016-10-9	Count Monterone	Vladimir Felyauer	http://www.spbopera.ru/en/afisha/2016-10/389-rigoletto
Rigoletto	No info	2016-10-9	Marullo	Yadgarbek Yuldashev	http://www.spbopera.ru/en/afisha/2016-10/389-rigoletto
Rigoletto	No info	2016-10-9	Count Ceprano	Anton Morozov	http://www.spbopera.ru/en/afisha/2016-10/389-rigoletto
Rigoletto	No info	2016-10-9	Countess Ceprano, his wife	Elena Tikhonova	http://www.spbopera.ru/en/afisha/2016-10/389-rigoletto
Rigoletto	No info	2016-10-9	A Page	Natalya Kochubey	http://www.spbopera.ru/en/afisha/2016-10/389-rigoletto
The Night of Russian Romances	No info	2016-10-9	No info	No info	http://www.spbopera.ru/en/afisha/2016-10/416-vecher-russkogo-romansa
Don Giovanni	No info	2016-10-12	Don Giovanni	Yuri Borshchev	http://www.spbopera.ru/en/afisha/2016-10/390-don-zhuan
Don Giovanni	No info	2016-10-12	Donna Anna	Evgenya Kravchenko	http://www.spbopera.ru/en/afisha/2016-10/390-don-zhuan
Don Giovanni	No info	2016-10-12	Il Commendatore		http://www.spbopera.ru/en/afisha/2016-10/390-don-zhuan
Don Giovanni	No info	2016-10-12	Don Ottavio	Damir Zаkirov	http://www.spbopera.ru/en/afisha/2016-10/390-don-zhuan
Don Giovanni	No info	2016-10-12	Donna Elvira	Tatiana Kalchenko	http://www.spbopera.ru/en/afisha/2016-10/390-don-zhuan
Don Giovanni	No info	2016-10-12	Leporello	Efim Rastorguyev	http://www.spbopera.ru/en/afisha/2016-10/390-don-zhuan
Don Giovanni	No info	2016-10-12	Mazetto	Anton Morozov	http://www.spbopera.ru/en/afisha/2016-10/390-don-zhuan
Don Giovanni	No info	2016-10-12	Zerlina	Natalya Kochubey	http://www.spbopera.ru/en/afisha/2016-10/390-don-zhuan
Don Giovanni	No info	2016-10-12	Donna Elvira’s maid	Natalya Pleshkova	http://www.spbopera.ru/en/afisha/2016-10/390-don-zhuan
Pietro il Grande zar di tutte le Russie	No info	2016-10-14	Peter the Great	Vladimir Felyauer	http://www.spbopera.ru/en/afisha/2016-10/391-petr-I-ili-neveroyatnye-priklyucheniya-russkogo-tsarya
Pietro il Grande zar di tutte le Russie	No info	2016-10-14	Catherine I, his wife	Elena Yeremeyeva	http://www.spbopera.ru/en/afisha/2016-10/391-petr-I-ili-neveroyatnye-priklyucheniya-russkogo-tsarya
Pietro il Grande zar di tutte le Russie	No info	2016-10-14	The person from the theatre, also captain Hondediski, also Alexashka Menshikov	Denis Akhmetshin	http://www.spbopera.ru/en/afisha/2016-10/391-petr-I-ili-neveroyatnye-priklyucheniya-russkogo-tsarya
Pietro il Grande zar di tutte le Russie	No info	2016-10-14	Carlo Scavronski, carpenter of Livonia	Sergey Aleshchenko	http://www.spbopera.ru/en/afisha/2016-10/391-petr-I-ili-neveroyatnye-priklyucheniya-russkogo-tsarya
Pietro il Grande zar di tutte le Russie	No info	2016-10-14	Annetta	Svetlana Arzumanova	http://www.spbopera.ru/en/afisha/2016-10/391-petr-I-ili-neveroyatnye-priklyucheniya-russkogo-tsarya
Pietro il Grande zar di tutte le Russie	No info	2016-10-14	Madama Fritz	Sofia Nekrasova	http://www.spbopera.ru/en/afisha/2016-10/391-petr-I-ili-neveroyatnye-priklyucheniya-russkogo-tsarya
Pietro il Grande zar di tutte le Russie	No info	2016-10-14	Magistrate	Evgenij Bayev	http://www.spbopera.ru/en/afisha/2016-10/391-petr-I-ili-neveroyatnye-priklyucheniya-russkogo-tsarya
Pietro il Grande zar di tutte le Russie	No info	2016-10-14	Firman Trombest	Egor Chubakov	http://www.spbopera.ru/en/afisha/2016-10/391-petr-I-ili-neveroyatnye-priklyucheniya-russkogo-tsarya
Evergreens of the past	No info	2016-10-14	No info	No info	http://www.spbopera.ru/en/afisha/2016-10/417-lyubimye-melodii-proshlyh-let
Eugene Onegin	No info	2016-10-15	Onegin	Alexey Pashiev	http://www.spbopera.ru/en/afisha/2016-10/392-evgenij-onegin
Eugene Onegin	No info	2016-10-15	Tatyana	Evgenia Muraviova	http://www.spbopera.ru/en/afisha/2016-10/392-evgenij-onegin
Eugene Onegin	No info	2016-10-15	Olga	Natalya Kochubey	http://www.spbopera.ru/en/afisha/2016-10/392-evgenij-onegin
Eugene Onegin	No info	2016-10-15	Lensky	Evgeny Nagovitsin	http://www.spbopera.ru/en/afisha/2016-10/392-evgenij-onegin
Eugene Onegin	No info	2016-10-15	Larina	Izabella Bazina	http://www.spbopera.ru/en/afisha/2016-10/392-evgenij-onegin
Eugene Onegin	No info	2016-10-15	Filippyevna, nurse	Elena Yeremeyeva	http://www.spbopera.ru/en/afisha/2016-10/392-evgenij-onegin
Eugene Onegin	No info	2016-10-15	Trike	Denis Akhmetshin	http://www.spbopera.ru/en/afisha/2016-10/392-evgenij-onegin
Eugene Onegin	No info	2016-10-15	Gremin		http://www.spbopera.ru/en/afisha/2016-10/392-evgenij-onegin
Eugene Onegin	No info	2016-10-15	Zaretsky	Efim Rastorguyev	http://www.spbopera.ru/en/afisha/2016-10/392-evgenij-onegin
Opera Gala	No info	2016-10-16	No info	No info	http://www.spbopera.ru/en/afisha/2016-10/393-dvortsovaya-feeriya
La traviata	No info	2016-10-19	Violetta Valery	Olesya Gordeyeva	http://www.spbopera.ru/en/afisha/2016-10/394-traviata
La traviata	No info	2016-10-19	Alfredo Germont	Sergey Aleshchenko	http://www.spbopera.ru/en/afisha/2016-10/394-traviata
La traviata	No info	2016-10-19	Giorgio Germont, his father	Kirill Zharovin	http://www.spbopera.ru/en/afisha/2016-10/394-traviata
La traviata	No info	2016-10-19	Flora Bervoix	Natalya Kochubey	http://www.spbopera.ru/en/afisha/2016-10/394-traviata
La traviata	No info	2016-10-19	Gastone de Letorières	Victor Aleshkov	http://www.spbopera.ru/en/afisha/2016-10/394-traviata
La traviata	No info	2016-10-19	Baron Douphol	Dmitry Udi	http://www.spbopera.ru/en/afisha/2016-10/394-traviata
La traviata	No info	2016-10-19	Marquis d’Obigny	Evgenij Bayev	http://www.spbopera.ru/en/afisha/2016-10/394-traviata
La traviata	No info	2016-10-19	Doctor Grenvil	Efim Rastorguyev	http://www.spbopera.ru/en/afisha/2016-10/394-traviata
La traviata	No info	2016-10-19	Annina	Natalya Pleshkova	http://www.spbopera.ru/en/afisha/2016-10/394-traviata
Not Only Love	No info	2016-10-21	Varvara Vasilyevna	Larisa Pominova	http://www.spbopera.ru/en/afisha/2016-10/395-ne-tolko-lyubov
Not Only Love	No info	2016-10-21	Volodya Gavrilov	Vladislav Mazankin	http://www.spbopera.ru/en/afisha/2016-10/395-ne-tolko-lyubov
Not Only Love	No info	2016-10-21	Fedot Petrovich	Anton Morozov	http://www.spbopera.ru/en/afisha/2016-10/395-ne-tolko-lyubov
Not Only Love	No info	2016-10-21	Natasha	Evgenya Kravchenko	http://www.spbopera.ru/en/afisha/2016-10/395-ne-tolko-lyubov
Not Only Love	No info	2016-10-21	Ivan Trofimov	Yuri Borshchev	http://www.spbopera.ru/en/afisha/2016-10/395-ne-tolko-lyubov
Not Only Love	No info	2016-10-21	Mishka		http://www.spbopera.ru/en/afisha/2016-10/395-ne-tolko-lyubov
Not Only Love	No info	2016-10-21	Grishka	Vsevolod Kalmykov	http://www.spbopera.ru/en/afisha/2016-10/395-ne-tolko-lyubov
Not Only Love	No info	2016-10-21	The girl with high voice	Olesya Gordeyeva	http://www.spbopera.ru/en/afisha/2016-10/395-ne-tolko-lyubov
Not Only Love	No info	2016-10-21	Katerina	Natalya Kochubey	http://www.spbopera.ru/en/afisha/2016-10/395-ne-tolko-lyubov
Not Only Love	No info	2016-10-21	Kondurushkin	Efim Rastorguyev	http://www.spbopera.ru/en/afisha/2016-10/395-ne-tolko-lyubov
Not Only Love	No info	2016-10-21	Anyutka	Svetlana Arzumanova	http://www.spbopera.ru/en/afisha/2016-10/395-ne-tolko-lyubov
Not Only Love	No info	2016-10-21	Young man	Egor Chubakov	http://www.spbopera.ru/en/afisha/2016-10/395-ne-tolko-lyubov
In the rhythm of New York night	No info	2016-10-22	No info	No info	http://www.spbopera.ru/en/afisha/2016-10/418-v-ritme-nochnogo-nyu-jorka
Betrothal in a Monastery	No info	2016-10-23	Don Jerome	Victor Aleshkov	http://www.spbopera.ru/en/afisha/2016-10/396-obruchenie-v-monastyre
Betrothal in a Monastery	No info	2016-10-23	Louisa, daughter of Don Jerome	Anastasia Bogoslavskaya	http://www.spbopera.ru/en/afisha/2016-10/396-obruchenie-v-monastyre
